index,text,label
3135,"
The following is a fragment of a conversation between a student and a teacher:
Student: I tried to figure out the total number of bottles sold in the morning and in the evening, and then multiplied the price per bottle by the total number of bottles sold to get the total sales. Then I subtracted the total morning sales from the total evening sales to get the difference in earnings.
",focus
3136,"
The following is a fragment of a conversation between a student and a teacher:
Student: In the morning, Remy sold 55 bottles and Nick sold 6 fewer bottles, so Nick sold 49 bottles in the evening.
",focus
3137,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, right! In the morning, Remy sold 55 bottles and Nick sold 49 bottles, so the total for the morning was 55 + 49 = 104 bottles.
",focus
3138,"
The following is a fragment of a conversation between a student and a teacher:
Student: 104 bottles x $.50 per bottle = $52. So their total sales was $52. Then, subtracting the total morning sales of $55 from the total evening sales of $52, we get a difference of -$3, meaning they earned $3 less in the evening than in the morning.
",focus
3139,"
The following is a fragment of a conversation between a student and a teacher:
Student: In the morning, they earned $55 and in the evening, they earned $52, for a difference of -$3.
",telling
3140,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh right, since the question asked for how much more they earned in the evening, the answer is -$3, meaning they earned $3 less in the evening than in the morning.
",telling
3141,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, okay. So they earned $55 in the morning and $55 + $3 = $58 in the evening, for a difference of $3.
",focus
3142,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, a positive $3. So they earned $3 more in the evening than in the morning.
",generic
3143,"
The following is a fragment of a conversation between a student and a teacher:
Student: The husband wants 50 guests and the wife wants 60% more than that, so she wants 80 more guests
",focus
3144,"
The following is a fragment of a conversation between a student and a teacher:
Student: 80 guests would cost 80 x $500 = $40,000
",focus
3145,"
The following is a fragment of a conversation between a student and a teacher:
Student: We also need to account for the cost of the venue, which is $10,000. So the total cost of the wedding would be $10,000 + $40,000 = $50,000
",generic
3146,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by letting x be the number of cans Jack recycled. Then, I calculated that he made 10 cents per bottle and 5 cents per can, so he made 10 * 80 = $800 from the bottles. Then, I calculated that he made 5x cents from the cans, or 0.05x dollars in total. So, his total earnings were 800 + 0.05x = 1500 cents, or $15. Then, I simplified the equation 800 + 0.05x = 1500 to 0.05x = 700. After that, I divided both sides by 0.05 to get x = 1400/5 = 280. Therefore, Jack recycled 280 cans.
",probing
3147,"
The following is a fragment of a conversation between a student and a teacher:
Student: Jack earned 0.10 * 80 = $8 from the bottles.
",probing
3148,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I put that Jack earned 800 cents, or $8 from the bottles.
",focus
3149,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see my mistake now. I meant to say that he made 10 cents per bottle, so he earned 0.10 * 80 = $8 from the bottles.
",probing
3150,"
The following is a fragment of a conversation between a student and a teacher:
Student: I would calculate that he made 5x cents from the cans, or 0.05x dollars in total. So, his total earnings were 800 + 0.05x = 1500 cents, or $15. Then, I would simplify the equation 800 + 0.05x = 1500 to 0.05x = 700. After that, I would divide both sides by 0.05 to get x = 1400/5 = 280. Therefore, Jack recycled 280 cans.
",probing
3151,"
The following is a fragment of a conversation between a student and a teacher:
Student: I can take away $8, which was the amount Jack earned from the bottles, to get $7. Then, I can divide $7 by 0.05 to get 140 cans. Therefore, Jack recycled 140 cans.
",probing
3152,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. I started by letting x be the value of one gold coin. Then I said that Roman originally had 20/x gold coins. After that, I said he sold 3 gold coins for a total of 3x dollars. Then I said that after selling the 3 gold coins, he had 20 - 3x dollars. After that, I said that we know that 20 - 3x = 12. Then I solved for x, and got x = 2. So each gold coin is worth $2. Finally, I said that Roman originally had 20/2 = 10 gold coins. After selling 3 gold coins, he has 10 - 3 = 7 gold coins left.
",probing
3153,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. We can use the equation 3x = 12, where x is the value of one gold coin. Then we can solve for x, and get x = 4. So each gold coin is worth $4.
",probing
3154,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. The original cost of the movie and food combo was $20. Then, the discount for the movie ticket was 20% of $10 which is $4. The discount for the food combo was 50% of $10 which is $5. So, the new cost of the movie and food combo was $10 - $4 + $10 - $5 = $11. Therefore, Trip could save $20 - $11 = $9 by going to the earlier movie.
",probing
3155,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. I added the discounts instead of subtracting them. The new cost of the movie and food combo should be $10 - $4 + $10 - $5 = $9. Therefore, Trip could save $20 - $9 = $11 by going to the earlier movie.
",probing
3156,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I understand now. The new cost of the movie and food combo should be $10 - ($10 x 0.2) + $10 - ($10 x 0.5) = $9. Therefore, Trip could save $20 - $9 = $11 by going to the earlier movie.
",probing
3157,"
The following is a fragment of a conversation between a student and a teacher:
Student: 20% of 10 is 2. So, the new cost of the movie and food combo should be $10 - $2 + $10 - ($10 x 0.5) = $9. Therefore, Trip could save $20 - $9 = $11 by going to the earlier movie.
",probing
3158,"
The following is a fragment of a conversation between a student and a teacher:
Student: 50% of 10 is 5. So, the new cost of the movie and food combo should be $10 - $2 + $10 - $5 = $9. Therefore, Trip could save $20 - $9 = $11 by going to the earlier movie.
",probing
3159,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. He saves $2 off tickets and $5 off food, so he saves a total of $7. The new cost of the movie and food combo should be $10 - $2 + $10 - $5 = $9. Therefore, Trip could save $20 - $9 = $11 by going to the earlier movie.
",telling
